Machine_ID,Operating_Hours,Temperature,Vibration_Level,Coolant_Flow,Load_Percentage,Acoustic_Emission,Previous_Failures,Ambient_Humidity,Ambient_Temperature,Maintenance_Needed
1113,525.2534681629838,57.834191958642904,1.447774086072502,38.02689379384639,91.29326139584848,74.25575865916662,2,74.3443902376055,24.990058556778386,0
1114,1120.2514034974856,58.784698525749725,2.2167708052362647,43.74552051383178,53.809941452343,82.50668313590431,0,73.3838240131912,15.566783297045722,0
1115,1226.585876199236,77.09352514455317,1.8887125363875734,33.79321509435947,43.79111157305135,85.27450358798681,3,48.47993772564613,24.250188611646006,0
1116,1202.1637948918412,70.19458255518883,1.1590156080072946,41.37845867573517,53.074717702940646,92.22490650333201,3,83.29759785060267,37.6342031778853,0
1117,273.82499105573424,68.61487755392776,2.2390189075961415,39.964198455989916,72.65494617495946,77.83143546654489,3,86.81734180079985,27.78110792418612,0
1118,1767.1756389977227,65.76109957677647,1.2801959346005862,32.86949244641289,55.700021151845164,78.23672256567963,2,85.93577619252223,39.66880028365877,1
1119,604.6400809185416,66.94811154519249,2.0699106792591055,22.48732867286044,77.10256627925021,76.14385352774491,1,32.32818159146311,28.498985796951402,0
1120,346.0783504373279,80.46911794488139,2.1192494628365273,39.83128632005087,46.58551155957377,85.62863714686783,1,66.2610381782413,39.0699749762766,1
1121,1788.6213517510566,66.64755918131974,2.4427885408475225,18.271854654304256,79.0695025792404,84.07493727398132,1,68.5935063435177,20.045018220110318,1
1122,1915.7378466365315,56.58935286698431,2.8908423932334255,41.17953385886135,54.32068542739267,75.61532709062737,1,47.703909612990216,22.24837031798419,2
1123,1738.042472804356,77.43651775540174,1.3176618370497293,42.18186768570132,61.91078601213542,75.48900956513529,1,89.5447309894758,32.49925275449404,1
1124,1638.0805419772682,67.95123336135283,1.9737630719684753,42.885795182814924,69.04215983100272,84.76257379297948,1,47.47124752911353,39.670540424986164,1
1125,1344.9597632141413,70.31395865532777,1.8618323524778913,28.916638839138304,78.03575022301956,81.91598075604203,3,42.99669949086335,35.6324352754844,0
1126,1146.6290041573648,86.0757830639951,2.216874842980481,17.699230710816867,46.70995842941136,83.79194356505572,3,59.048739026591505,28.84263191689378,1
1127,265.2748438316793,69.79439442649493,2.107834385466809,13.98894400264275,88.51618761875673,75.58615760830544,1,49.38884278622061,17.128815358972883,0
1128,876.0611048343276,72.89183673118725,1.82372687863169,39.73445001951697,80.52899248286678,70.61137568044897,1,85.44176759219665,24.10947774999485,0
1129,808.1081823233966,58.210765087016746,1.7795489056945724,45.450455381192526,46.38685433167996,75.62517491659915,2,56.40460387888636,17.160642514914766,0
1130,593.5321891446198,67.8033054764904,1.4417745724079762,36.03353435347627,98.24821938220373,83.43883365005614,2,54.608973280355,22.78203404666261,0
1131,1474.4982160083114,76.09526045208601,2.4939307912032547,15.766402415534785,76.53578937213209,90.55528989317446,4,67.55172780651,21.469802516633113,1
1132,1042.1638966496644,54.446262661587575,2.2296020907997645,47.39585794070296,61.669882052669394,77.85268005236196,3,34.8668802750674,24.713882415917958,0
1133,253.98781022453107,72.0084509311571,2.4588840988975686,49.56408058157278,41.026912788746145,91.37927940938432,1,75.4039768089913,35.931914749747975,0
1134,518.3480837046416,71.00791072644806,1.8448019317622433,27.335144397396878,67.3254701615692,84.14909883745844,3,76.1039293082923,18.7594167827595,0
1135,1398.1916509532323,70.4128745558744,1.6715822656527848,33.79301157095085,41.53431207789827,73.03483849145587,4,58.44155008366006,22.65159872134019,0
1136,244.64863303157034,80.37158898658242,1.460842466685386,41.08914080006631,60.06441750884906,81.07016918905516,2,87.3418764600257,21.52793110804019,1
1137,1717.2931366926605,73.34438514848522,2.1794587918703296,39.45559160200179,58.60987659176632,84.3198713920593,4,64.76034664774487,22.403541178422696,1
1138,1040.7784013265514,84.78071898356444,1.4801033877358827,48.71148767733797,80.39577510432221,67.87258550723656,0,71.71418725469945,24.015586870177305,1
1139,1013.1144969206312,60.06410484405964,2.924331534483275,14.595323643151556,43.46682268569749,83.22225578956692,2,85.46069733018606,21.10779374834096,0
1140,1225.5747908530834,71.35924567218348,1.3461787094532798,33.22899464571223,87.53099484095921,85.86360589911556,3,69.98072060548753,38.56453180557808,0
1141,1666.8938352577834,70.84466786389947,2.136830059606251,37.677256786923685,52.829262891131606,81.99434062065572,2,55.90956046353283,25.502542847816365,1
1142,760.8374950141668,59.3074550624492,2.783427353606893,45.603936967506804,61.07920388781426,79.69139394659288,4,31.4862705379889,17.852831629931703,0
1143,1388.2306898622207,79.56295002091346,2.2995448796319047,44.96438510872603,84.06386828876897,79.13536708499296,1,73.69795893790857,26.691465250683024,0
1144,1174.890731592003,93.24673305852818,2.0878368562458895,49.119991742451596,73.77746797994604,78.84338836154089,4,87.89196069606271,19.610797546533966,2
1145,607.3537133219005,69.82993925516169,1.5157581765190522,30.483138157507163,51.561774626135616,74.12010098116446,4,58.214107412159635,20.403266062533,0
1146,1769.3969740748003,75.05021088273767,1.309115405716148,43.230434672529064,57.03420471821167,76.56238084047516,1,50.38611826729585,22.12603544112082,1
1147,1615.1094410531634,70.84518475815327,2.3850250544587928,27.091268325093107,51.40507697927271,77.91702977173921,3,61.155565584826704,18.11899640064867,1
1148,1351.0584858510085,62.864153300928244,2.7530736203874735,26.89255511424129,71.63391170940099,80.5674717311287,3,73.70623234107956,33.0279733145,0
1149,1716.1052852790597,51.79239722197984,1.7805750047609143,20.13393457891436,53.28371732447878,77.21592621171467,2,30.04142846892296,34.79866186828122,1
1150,1747.8589818236244,62.94226516904635,1.4304692461918245,42.72949148076919,80.79883863481986,75.65435378751035,4,83.23270336391121,24.85712304789,1
1151,1445.889655758566,56.08041619048269,0.7709152847254908,49.432604232540626,70.58510110086083,83.79885429562923,2,83.18177158069932,32.22481348583863,1
1152,1690.325323890977,87.04102078059118,1.509617578168731,20.253669133890316,40.19946282232563,81.85306985973928,1,62.47787601652253,24.72385725426739,1
1153,1425.1957771716388,68.84890306076761,1.94317157875048,12.245263520842894,51.71880330759177,77.30385231605217,0,37.34272597053648,19.1019330909091,1
1154,1392.2674663445707,66.5408067095283,2.799561620418367,42.62169749676029,45.5013209337109,82.53139235743794,3,70.30834767681728,24.929201533281958,0
1155,1275.3616186088502,78.89153824787806,2.3365668461164844,34.80920210139025,57.32192487860397,77.73421053157033,1,38.2707397777988,28.924684887040986,0
1156,1530.1616151595183,58.78248897144112,2.1525427023533763,48.387952022040174,66.11888603465542,80.3153251474406,3,60.45282908596084,16.024857851922224,1
1157,401.34970005684005,62.331359619954476,1.7999401693494346,20.08956876307809,65.47340000988768,84.87522027361433,2,35.61779831886702,31.362109767059255,0
1158,1773.654442477964,70.68072269248621,1.708417141372022,12.841106320051242,82.81665735943022,76.98129453416868,0,65.34392029785008,33.56519922511964,1
1159,1756.5027027159408,80.2876899142348,2.7028237987539816,29.69769043466006,43.24203045211965,74.13794196083128,4,49.08415950707924,36.49925644271403,1
1160,155.56983776566238,75.01685045168789,2.1003692703791947,13.418640918605899,96.25309805082128,79.27432708489329,3,79.85948488425018,17.569264006232675,0
1161,1669.0518260730491,72.48325142515883,0.948699654039489,20.4716000441083,53.99915748175181,73.1826749190727,4,77.9967675725049,15.002339846456808,1
1162,344.8527481995459,70.78117735236016,1.6632301760513786,15.03911443276673,51.017419284129694,78.61275745324512,2,89.90843252846646,16.83165922555406,0
1163,736.7258230923696,74.00235855526775,1.5708919841141866,18.96528718640315,77.96250047261537,78.59681260343271,3,45.45019048226189,38.1029200946527,0
1164,1512.6656869540548,72.01652905129255,1.7268679954112676,14.245786112855674,86.38616400781437,67.68157938047219,2,33.70806556677482,34.138893026031525,1
1165,405.44380249178556,59.70027725223064,2.2814553301425424,48.15623997709142,56.49302353695574,82.65317581872254,4,56.58019590893069,35.88589116902918,0
1166,1654.137345826218,70.46079221633151,1.9462775591028754,21.14250853798942,82.27928824257839,79.0865511665934,2,35.00420009799425,27.925344929149308,1
1167,1681.0549381197097,59.26311341082247,1.961567296498169,27.755903439702617,91.86151692952383,85.90948226385967,2,40.709982903945786,28.167996864096885,1
1168,1064.1886941455887,70.81082542900823,2.6567365806626184,45.94447230536889,83.67625656448702,81.07765989897041,2,65.83800848169315,22.46263974597961,0
1169,112.1331562619838,65.19352058511758,1.6517694551066557,37.09286351845897,32.39375398995831,83.67804285157774,1,65.52785108065791,36.06882629920409,0
1170,645.3724530323343,95.39381622782861,2.932099762943675,34.721499222470975,87.91582379563317,85.95019376603521,1,32.59964866378142,35.7442395770946,2
1171,1272.1611449139102,69.60105616248288,1.664346204314457,38.22252761443349,84.21366709180572,79.34141458614627,3,56.57428508509672,24.80428364305404,0
1172,1964.2537382521045,55.95760433738411,2.0445990983062856,43.152890284215275,76.85031667072302,79.99588405568049,2,61.813121572034504,23.231676761786847,2
1173,1300.4457013316699,68.65819789323075,1.8593982022986166,45.106770714070436,83.20156933615324,72.13228388304884,2,46.0814542691992,33.45933178132562,0
1174,593.6268040219036,75.19358745637888,2.0617095667504803,35.70558682660106,98.55977770823573,86.19768872617121,2,82.32259091252965,15.654203458448343,0
1175,1304.6108358892616,86.73363946152523,2.2222959975365644,45.60029098776231,60.17790214728448,79.27151300139222,1,39.66591885878532,36.4987224629597,1
1176,1125.9722214601254,64.10547600061281,2.2169176200444385,31.415901097019074,34.705626446821846,74.97134724826009,4,45.23410830037287,26.156199732854322,0
1177,1581.7062507871728,54.1757202597636,1.62344133468971,21.091634250736938,62.26229787394017,83.69861243243713,2,39.41966490196518,26.03360616357152,1
1178,303.263213771221,78.16837011430981,1.4385426612762147,45.20306835535378,33.25035587737335,69.10109404017874,0,36.99279803223349,31.726946184684866,0
1179,1545.9530147538533,56.19401294100349,3.2515858954528554,31.658913096523484,50.59752856619228,77.85362888563411,3,82.73875104042756,31.143734007763285,1
1180,1128.4064994846096,65.63844558492515,1.7580078301997235,46.245503502689374,71.08158542577313,84.5415552060592,1,46.67154990419891,21.64935165140917,0
1181,1929.6848073320898,67.42379514489006,2.3496062193359935,11.606712558023249,51.67360250483094,77.81139074017048,4,73.35144116807137,38.581965112852416,2
1182,749.5571154735036,69.30366546699892,1.1961793447384017,25.900630061649423,77.9776672136677,76.41039024525709,0,55.678941583514984,39.658249483316396,0
1183,1301.9815969545014,76.89164457074335,1.8601936400476615,47.912200734498725,87.53904293800048,77.91922601443525,2,68.15240884403501,28.149725357404627,0
1184,1870.8534004690332,63.16365717713612,1.9364003080087786,19.98600371033211,59.43074254956758,69.95035367765713,1,85.69057177033255,29.034519954258677,2
1185,294.7684831822906,67.26270747833239,2.236407534963916,47.66144984153971,93.00965659051025,83.57739215891516,2,80.67647202259496,28.85794908559059,0
1186,1880.7341257492571,69.85729647050611,0.6387729295040305,48.156098445169995,35.58872519452802,79.38556979011544,3,34.13918354521427,27.144685204456522,2
1187,1406.9828723715455,71.49597957518787,2.0830703065391654,45.28569256903444,88.80792149403149,78.63837695002618,1,80.71215211675306,38.62967634194564,1
1188,228.8904122998266,70.97827174707923,1.4251292723160536,32.54672180373195,88.00012018075093,78.65665691795479,0,57.109410916841824,21.118811224435305,0
1189,671.8307771989508,74.3600577522258,2.1621728555974618,35.87757796322554,52.539572742873546,80.07039899232292,4,51.00874361279312,17.698954406384726,0
1190,1445.526968426035,78.43839509641737,1.4818354015809185,44.78467993799477,50.91006309872305,83.26718685336033,4,70.3432755276977,38.238682108120784,1
1191,227.96614279066623,73.92634115650968,1.5722586520372093,41.03588329556737,51.356648680745884,79.73968229400376,3,87.01247238595488,20.325957855278816,0
1192,1206.1238743349193,74.53585523509219,1.863186194803366,35.20375397821646,86.79755986410876,73.19181725910094,4,35.648129855288246,33.72888383855215,0
1193,757.1778082106177,54.17776833253522,1.4738352651984024,49.29037631482811,88.21574413271365,82.87758060772033,4,76.08462181501434,20.096832730802877,0
1194,1279.7394837582065,70.5022769916568,1.7622327766323225,37.427065453347765,53.08057211793673,82.49284845502113,3,42.210481845477325,39.00465039055897,0
1195,186.90986424377442,74.79507548001608,1.4033121157283424,49.01927969791045,71.48132432111233,81.0276349910823,0,52.80816736961993,34.778044258432736,0
1196,1755.919931689515,77.2894119457045,1.0834147741506364,12.29553898428363,39.72532606083182,85.3762065348066,1,82.429380975795,37.967954302871476,1
1197,1949.6290414370542,63.07649225766206,2.5089785262146798,15.558414829688498,62.81451167967155,80.1518933820648,1,62.74795104074036,38.77462050279148,2
1198,1940.8679250428138,63.40960725111355,1.3519756535880358,28.058353840019624,99.91549955988768,85.55688044494627,3,34.04739887702558,17.110609606724996,2
1199,1524.3384803115569,64.25899324716401,1.9106595561960082,25.395178435372607,41.11874033943728,87.03605510739199,2,60.4829130082043,25.83472139562369,1
1200,347.1638562482008,75.36413899891343,2.3764455407468925,41.30939365428111,96.32938479720413,82.91156442762241,3,77.37851409848545,31.202508425707737,0
1201,1540.7000722651428,80.33881054924208,1.6925279487419784,16.42456105876815,87.69783053755054,76.26033189061032,3,61.7328352659356,35.06140260315577,1
1202,146.71514127172287,65.92539892708399,1.587417050127231,49.043807164459544,98.0550255662389,79.3460714074878,3,40.013354338743135,21.03679361036006,0
1203,142.03474790509478,79.07962313627048,2.1131190443337107,22.60263501043656,42.57051324273731,86.19428017029188,3,56.702464503451914,37.865121484732214,0
1204,714.8594163841284,71.23479809164594,2.558966911363576,27.156948309606378,44.946294331035496,72.51186066965246,4,85.46072208237896,20.524408227453364,0
1205,1028.422061768865,68.75714222837564,1.4153423674567656,20.989801297600916,31.180702721440106,78.04023165910695,4,69.49223940564679,36.65441003851717,0
1206,1563.774093834807,67.88615770182031,1.9249260839912805,33.17454469306189,80.7291269040924,78.28517581776627,0,73.79319039051536,27.81781449160475,1
1207,1398.2612155523598,77.46611364602157,1.1337527025163363,12.345148016903359,75.08662854053298,75.67394699823133,3,77.15619044696702,27.88555429675474,0
1208,947.2151421158219,73.2557781678707,1.803399498158905,15.98710022281795,42.464580682731246,84.36439474959393,1,35.44160545160009,24.35014038704978,0
1209,619.8906659351652,92.75825427647638,2.0171023422690375,39.831908136748964,85.38014758794503,81.88407535520389,2,64.89219355619784,17.58763078546726,2
1210,1994.5365502996513,61.477753570026756,1.572687679122467,17.460023336192158,50.94368542922078,76.44470821699754,4,52.55491159111848,23.677251577988454,2
1211,909.7444742483486,75.18101702029976,1.7715040830873843,19.420578062266515,39.44968985314446,83.0275646011792,1,38.34954982032583,25.668417874561825,0
1212,957.6353462263834,64.70798990188487,1.295886615846275,41.719289428993505,59.57938655135437,79.20791882665891,4,42.16257349824143,26.975526413824266,0
1213,410.88526026417145,61.30713013011356,2.0385393056907466,13.732047134290145,36.36788938987993,75.54902713388829,0,76.86962842348407,33.477382260253336,0
1214,1610.1381426248658,69.89132862965027,2.5278471244415748,27.498952910833637,48.427055939127264,76.43540794878567,2,39.68934631738637,23.801752761626467,1
1215,1417.9962289848283,71.37352479407036,1.4514280651147682,10.92253547988908,55.99333508991423,82.1802553738797,4,48.74511643330316,25.16482150784966,1
1216,519.4622642986448,99.18173555060093,1.6886641167238086,23.872295972716152,89.6304922159905,84.69504939260919,2,47.092400295784884,37.65246505805298,2
1217,256.5239866701011,68.15854184316798,2.251273123227091,37.95925610443018,85.4784118905255,77.56615883522606,2,32.91782183487406,33.81418236583989,0
1218,1392.948673941955,58.69821270515317,2.606045359661368,13.604131188689133,60.99280000254328,82.72220666834505,1,57.72950695436151,15.571394237594788,0
1219,1343.571307134157,72.73010717494385,1.2534050938955343,45.533385071150406,80.72025404266712,87.90877078788742,4,75.95579053015251,35.30221894307594,0
1220,619.1931012965977,49.25359962453632,1.9156076312920254,46.37996171762864,69.80547453253035,73.70564721814874,2,31.32915796493398,39.74859810875898,0
1221,1906.6407682757797,69.08043217395735,2.1415654111597626,14.199615005005404,53.858929855464766,81.77834936419312,3,36.753087028793765,38.494193534195546,2
1222,387.0099943837104,70.1602528229516,1.948971804685576,49.629297455031065,80.81120404466994,84.15327845647704,2,73.21120077585408,35.898897487402245,0
1223,921.4361219809437,77.94600382945211,0.7616039665614565,21.901182135819557,77.84494081264646,79.52425091700584,2,65.61485944037481,30.72934368343168,0
1224,1892.870248318438,79.73622249427846,2.250545004654386,13.364066845264242,73.33661095355214,86.19141605427824,4,72.91485684292093,21.954803054131524,2
1225,897.4819021596323,64.96430381092283,2.759668175545322,10.20268457989049,73.25688647302755,90.99418519130643,3,43.80623729262831,31.360765284502406,0
1226,1313.1993005617626,68.49385985370067,2.0583308755847516,26.340915830554504,77.80873946288838,81.71677674193151,2,78.22612699784429,32.38981177189661,0
1227,855.4293561293091,62.33879169389329,1.4844469733528682,35.192399428244705,56.918185884977675,78.83205133861,4,58.7922636066166,22.038954025766763,0
1228,621.008884462473,58.71937445192306,1.7434363768178585,23.28716999613253,90.83530705473916,84.88491403830979,4,66.61811845073143,21.38324061021099,0
1229,1969.5575311236737,73.09894779380635,2.8849565338277965,43.46869461898491,41.361549184752256,84.2103443018895,2,35.52920503205017,24.923096477306757,2
1230,877.7346119985817,57.26414451403401,2.454981270430279,38.664251022602,91.87198242674079,67.40584522540908,0,42.30189500158928,31.028674225838376,0
1231,1798.7884869903553,65.85373099428136,2.3200133091921646,24.006461278721307,53.959729012239606,79.98632221954443,0,76.40147289661849,22.32655673205935,1
1232,536.9137511930637,60.048260401007624,2.178206291767188,39.372386664344184,38.752213092603576,78.02700266630443,1,43.43450647132671,28.89166305446334,0
1233,504.8989376476583,75.4968318629026,1.669431443904514,47.61950947876999,72.00191818753909,81.98352845756958,0,35.55178965128752,37.480935046354574,0
1234,159.1547574805716,88.01430099266489,1.8997144096721157,13.723839941720684,56.319066834928364,79.03170859853105,0,65.83219693512602,22.377508121981236,1
1235,1338.1669682141817,56.98412017196669,1.961038632160742,22.244158406304674,87.08498089724634,79.574119538645,4,62.87619096970397,39.14934340318779,0
1236,800.2000530751461,51.46981517102431,2.274787158032222,28.53303756466773,60.154982797013716,75.6839362026946,4,66.47363573899759,26.83369946683039,0
1237,1742.2806746953104,68.75113114649933,2.754459447133452,29.919605110190744,76.79937678934769,83.67264609212243,2,67.09832978178548,17.522708441147348,1
1238,999.0988227139586,70.15697795957759,2.5591690683965638,31.687825795442947,51.578059265337785,88.27521110734367,2,60.011840751870224,16.37598484323934,0
1239,1939.5675130379714,72.18659306757297,1.2903078221019797,22.02507626154594,44.66166625177381,75.76164025392482,4,59.62643523411934,23.466862857482877,2
1240,452.4984798359302,65.53679484765655,2.1119974844505243,36.69038583929397,57.163432166417664,73.01472488426514,2,85.44993391736776,21.468973918246824,0
1241,1750.3840191156605,67.99360701174568,2.3683816725839484,35.80338014119319,72.47654842217034,80.10001609913732,4,62.03290349278441,36.09283318008131,1
1242,1575.5340203043093,73.67510410540602,2.3094301650723175,33.11286025086456,75.98627174479464,79.85672169482368,0,67.03801214483153,33.44096053542391,1
1243,1564.7515048236987,80.4043089264484,1.6853831183062904,14.550468868435065,70.47446657086128,85.8546639306018,2,46.01816351632468,37.113657171751456,1
1244,1705.0881334220865,50.449512296817176,3.4570546078841806,29.078715643837782,99.16390030368763,73.85402523810734,0,82.26559204813147,29.731337455296742,1
1245,1545.945582791698,66.31060560968538,1.3614577188344406,24.249075499575024,78.37631305466158,77.31022412487951,1,31.46208555954979,25.88643118976252,1
1246,1289.8186110996892,72.13808793941064,1.4584057766669751,29.641538793524905,95.20637393178424,69.26148380366574,2,63.433605737866465,21.764198202143426,0
1247,349.3652675965364,60.82023895389264,2.116797540630788,46.87465742060104,38.25532364266222,86.87491818105912,4,53.03101771188652,29.57772086058124,0
1248,161.79974103337864,87.311696317673,3.0584015274819265,29.221253726336332,34.29610508694352,81.25272314161681,4,66.23425173362861,30.450619455903826,1
1249,1849.6109108498051,63.64590119771263,1.5819025746479145,10.559231673580474,51.769629140836756,77.68283543009602,1,51.61032298628281,24.823689093546662,2
1250,1271.6355975894023,69.58707312992718,1.867085817176504,27.553469523365237,39.56122568634967,73.38864260704412,4,73.06127470305881,38.414885545684754,0
1251,1613.420852854735,75.56022096842291,2.5386468365078465,42.82592720197528,66.81079697597875,73.84761970911374,0,31.21988657840585,30.998864708737894,1
1252,1014.8924678738451,64.08715211198106,1.9910689225561333,41.202436928726726,66.32868774662951,82.07133449895696,4,54.353366326148574,35.93703001503832,0
1253,322.8855590285495,51.53426952195583,1.832698072734852,30.53560294112724,70.25330165107651,74.46287477199645,1,79.87581598454483,30.5097686842239,0
1254,337.85300518484587,65.71345473083467,2.28281645094336,19.99076051437261,82.16595165817509,80.52002711574285,3,45.012043066766154,22.913419633292623,0
1255,1402.5740457350455,80.2944055592704,2.1362589951147966,28.603546516581805,97.99307901486239,90.21472430567515,3,33.16505270281932,33.415478946967504,1
1256,917.5812003089791,66.63104873214861,2.5152193928183957,32.54808877672767,91.47810840074025,78.2620618852759,0,59.79144447391012,20.756363272091622,0
1257,480.9969807306398,61.53565698541021,2.645734444532682,49.994857530965355,38.285706770290716,75.19277778012811,3,88.5920076316074,29.91523412496521,0
1258,1034.02963880873,79.25672209502721,2.1535015300026807,35.767123606775094,53.69595821394601,81.91003602726381,4,33.8495136921082,25.059158575485043,0
1259,221.99698044275476,66.69225103976947,2.1458663626891545,37.77059720250454,47.90761175336293,73.87104129609136,1,34.203389564987596,18.747121720109252,0
1260,1205.7456636373577,64.89839186349782,2.1070554911430666,29.658165742722076,42.3772150445855,88.59992265164702,0,65.7069938968007,25.33101438819732,0
1261,611.0874684266855,71.49456089663309,2.244565278324644,24.179582031301194,68.13074136590492,87.01809834264168,3,45.004062772687746,22.75702073635224,0
1262,1615.3622912106575,77.70750209618788,2.027585318935732,42.51811934588824,68.72850814229113,79.17914190523177,4,54.61387401823352,17.805552042710534,1
1263,689.6877219547902,93.81713531732547,1.9996957588388553,29.797292973569448,45.90713795216429,75.5135340928789,4,79.83042917996345,35.59570571649647,2
1264,964.9182832554222,78.27236107657423,2.5983135604136214,49.787605198581005,79.83280752146798,77.8711506361232,2,41.930921050950985,27.46456391086457,0
1265,122.0790258253912,81.59839966388344,2.7580580901775216,28.284822970721763,81.30400094186537,78.52167193957285,2,73.15799621888598,23.65890680678551,1
1266,237.64908680966187,64.94033801012145,1.2462235276832896,12.720011345903096,31.46859963837533,81.91783565853532,1,60.269130796053375,27.62410624257377,0
1267,845.7377571727012,59.741318940305234,2.0050105758702848,37.30312548360331,57.70303926056216,85.19816164650558,0,84.2974615448563,33.86457793771142,0
1268,1011.8837859625347,70.62331349619123,1.6556527832773826,11.865658037032443,92.30984488411347,74.81743684620704,3,88.37772001761384,15.457384830481239,0
1269,1240.0390414266772,71.07169915259597,1.8445142667569638,20.020063875388132,66.42230257706868,85.05454782671373,3,59.09764713920375,28.668794014340527,0
1270,654.1588995476761,59.214872586354026,2.2012581048676605,24.149530111196135,54.333946100729605,83.08842806405649,4,65.07882354692802,26.978769582099197,0
1271,1420.4655836404309,68.24705470095986,2.334719185771234,39.57934342485311,47.757330611659114,77.46105254596696,3,74.7505524442532,37.32675478787684,1
1272,1734.2325546594886,73.9931760171913,1.9439367781943275,29.76943705630451,47.03481639427976,74.56644052161495,1,49.1204485123203,28.899291469695346,1
1273,1581.7168788973647,73.6039339501808,1.0433298326385985,11.145837252410264,36.983762369556445,80.58116358646284,2,43.60442103139481,18.43307106347668,1
1274,175.27576816187857,75.04287853384272,1.5174772097119102,34.673994051036885,87.20584933651645,74.70205758148958,4,87.88111034658031,24.717080382128508,0
1275,1012.963199789875,72.90964730137443,2.448249835100083,26.457449497066495,36.06601837759199,85.11840424581302,0,55.95692347317469,30.526734301314637,0
1276,299.36733899453225,64.92991340729944,0.6297867889825344,46.87338039868428,50.46063361032711,74.38058613933897,4,30.095449590946423,16.14834517639462,0
1277,559.8855301388022,64.86099373351156,2.593713575841,29.982492445609417,33.197301699644726,82.73853096581573,3,80.26309791150501,37.11622743494033,0
1278,1974.6589272075782,58.010486020061236,2.2606149953222707,38.35900583757356,84.69705988065903,79.59691817592459,1,65.97984967746514,16.694558517823857,2
1279,370.74153151287516,87.84775039185095,2.658088040765011,18.754739693181875,32.74985775587533,77.196875578124,0,40.11351376321825,15.764778196159337,1
1280,1047.8874915575766,70.13450364619293,1.9007154065595198,40.43894258126613,51.581077270774585,79.48584246840355,4,31.80838159062474,15.050389352505507,0
1281,1274.4958952044262,67.75146944205149,0.9692972879885475,38.838212419346895,70.13081590606649,85.399915848171,3,47.48894586250387,32.09361229082137,0
1282,1434.6834440337975,60.71207918547541,2.215181320753249,46.163268341652326,58.669295220541066,74.03871295503104,4,85.67322572841988,26.398002180566706,1
1283,1163.3324986251369,99.35657902327779,2.6373265620191706,11.352865668767969,49.758974707437034,77.93921722404092,0,86.00947020213674,17.570442355727522,2
1284,118.56461009644894,59.26671967777104,2.4623609027567106,27.900027904698046,49.263235069927916,76.24128217656406,3,48.66020917812709,36.405213066389024,0
1285,720.2764856635846,65.71152074393926,1.6686542582559822,37.16621610958521,85.84532142043744,79.80691433225643,2,80.155859569243,20.068006852310162,0
1286,1083.6521224309517,74.1583683628606,2.0433805377313234,13.806556003208602,98.17846665610716,76.57659553743673,0,56.51071939542574,23.158103974276727,0
1287,266.94634837518333,76.00212965744278,1.733581865610038,26.424162685956496,54.36287493141553,71.15959378806693,2,69.26068494819566,19.443036846206926,0
1288,766.1911692974435,79.57932055215684,1.590366767905314,47.685864122647814,32.74018595263116,74.72431226533818,2,50.0666325522654,38.16890744306517,0
1289,163.08590670359646,88.07608507769262,2.4776942855899255,27.43737963564513,32.55960445363759,88.18877509269056,3,60.9583557762591,33.9516695793009,1
1290,249.2991445945394,75.06157655460713,1.401233844367419,49.41619133922526,83.14493906475026,81.23364105643137,4,47.62676679301959,33.09883491610681,0
1291,854.1542247830325,59.439692000333324,1.5530917847091936,12.273562443192784,68.66588751263889,81.0618102690404,4,33.66686174138776,16.09990075181983,0
1292,352.15993268181467,67.43054874878219,1.4479871832638072,38.713191045635654,84.85148601921313,78.58693804995681,1,38.36269117149233,28.067542605984137,0
1293,1178.3276116969605,73.07832372513884,1.2548762383504766,33.24064944993078,78.82479072020024,79.74187287945415,0,47.44046966839423,29.386310918618513,0
1294,1409.9834413608048,90.68226041505824,2.0732071459213017,30.021587085285017,93.52544444857776,77.8509403858431,0,88.57522703856779,24.56302100206706,2
1295,1621.1147283072573,56.02194521575703,2.5807515242409877,48.833896059400374,92.00770037326365,82.63464265520533,3,87.94032901499949,23.043906257441186,1
1296,480.2854640651392,82.02576505225227,1.9075616218773672,15.186016019645145,85.18291769348241,80.50404427129686,3,79.65980054907186,36.29857150546967,1
1297,418.2169062922325,71.79914369546417,1.2471260997179168,45.83995806723654,63.26324120295006,74.14365894920692,1,43.95036306576522,15.575414783863302,0
1298,298.6788966353605,78.3783053522948,2.419972269871014,37.64961644546441,51.56884853226967,81.26862251552096,1,56.49612843250935,30.63387120692667,0
1299,1309.2174741329097,68.98005283364068,2.8428508770174856,20.35984293198531,65.49187512112479,67.70629038364225,2,56.38697030944226,24.856172848944162,0
1300,1442.3038803251122,61.575673698736736,1.6768788379267028,46.06676582529174,65.14501251238765,82.06929599838892,1,53.21839468909103,31.64876702858226,1
1301,160.01367516871989,77.50872779401332,1.760722866641141,27.171796714440532,72.71928842225364,72.9532157158174,4,32.69281830538473,19.94793864487592,0
1302,1878.8032678630107,76.54431027105622,2.257830315041697,42.56909312292284,43.02682974480329,79.51972456914962,2,62.07164245345906,20.966483865717194,2
1303,198.7454389377976,79.72056965739722,2.810936873892526,25.553460681896,75.89339163114921,74.02686198401905,1,34.368719527491656,29.671345166920027,0
1304,1128.4630370720338,69.86695364621364,1.740082927137387,44.03723309732964,61.962064694407104,80.01411599766548,4,78.11512084307662,39.49846365714503,0
